,file,urls,proc_pid,udp,tcp,hosts,requests,domains,pid,process_name,ppid,file_created,dll_loaded,regkey_opened,command_line,regkey_read,regkey_written
8,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 1674451, 'time': 29.00084400177002, 'dport': 3702, 'sport': 63538}","{'src': '192.168.56.40', 'dst': '20.54.24.246', 'offset': 52516, 'time': 17.436884880065918, 'dport': 443, 'sport': 49676}",201.219.34.143,kv601.prod.do.dsp.mp.microsoft.com,"{'ip': '13.107.4.52', 'domain': 'www.msftconnecttest.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsg3590.tmp\UserInfo.dll,C:\Users\ADMINI~1\AppData\Local\Temp\nsg3590.tmp\nsDialogs.dll,HKEY_LOCAL_MACHINE\Software\GNU\GnuPP\Settings,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\ParsingName,N/A
9,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 1683999, 'time': 3.6221067905426025, 'dport': 1900, 'sport': 64069}","{'src': '192.168.56.40', 'dst': '201.219.34.143', 'offset': 57875, 'time': 207.62506699562073, 'dport': 80, 'sport': 49714}",23.10.117.99,geo-prod.do.dsp.mp.microsoft.com,"{'ip': '172.217.8.78', 'domain': 'clients2.google.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsg3590.tmp\LangDLL.dll,ntdll.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B88F4DAA-E7BD-49a9-B74D-02885A5DC765}\InfoTip,N/A
10,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 1690371, 'time': 13.621766805648804, 'dport': 3702, 'sport': 64342}","{'src': '192.168.56.40', 'dst': '23.10.117.99', 'offset': 1632289, 'time': 105.08614778518677, 'dport': 443, 'sport': 49697}",23.197.144.206,pti.store.microsoft.com,"{'ip': '20.190.3.175', 'domain': 'sls.update.microsoft.com'}",N/A,N/A,N/A,N/A,C:\Windows\system32\NTMARTA.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\Name,N/A
11,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2119615, 'time': 53.558918952941895, 'dport': 53, 'sport': 50453}","{'src': '192.168.56.40', 'dst': '23.197.144.206', 'offset': 1641067, 'time': 31.072821855545044, 'dport': 443, 'sport': 49679}",40.90.22.188,www.msftconnecttest.com,"{'ip': '192.16.58.8', 'domain': 'ocsp.digicert.com'}",N/A,N/A,N/A,N/A,C:\Windows\system32\CLBCATQ.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2112AB0A-C86A-4ffe-A368-0DE96E47012E}\PublishExpandedPath,N/A
12,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2119917, 'time': 196.06499600410461, 'dport': 53, 'sport': 50753}","{'src': '192.168.56.40', 'dst': '40.90.22.188', 'offset': 1700153, 'time': 30.65210199356079, 'dport': 443, 'sport': 49678}",52.179.224.121,redirector.gvt1.com,"{'ip': '23.14.186.68', 'domain': 'kv601.prod.do.dsp.mp.microsoft.com'}",N/A,N/A,N/A,N/A,ext-ms-win-rtcore-ntuser-integration-l1-1-0.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{56784854-C6CB-462B-8169-88E350ACB882}\StreamResourceType,N/A
13,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2120123, 'time': 87.57042694091797, 'dport': 53, 'sport': 52056}","{'src': '192.168.56.40', 'dst': '40.90.22.188', 'offset': 1813788, 'time': 89.76268792152405, 'dport': 443, 'sport': 49691}",52.191.219.104,update.googleapis.com,"{'ip': '40.90.22.191', 'domain': 'login.live.com'}",N/A,N/A,N/A,N/A,C:\Users\ADMINI~1\AppData\Local\Temp\nsg3590.tmp\g4wihelp.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B2C5E279-7ADD-439F-B28C-C41FE1BBF672}\Icon,N/A
14,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2120402, 'time': 125.95024991035461, 'dport': 53, 'sport': 54184}","{'src': '192.168.56.40', 'dst': '52.179.224.121', 'offset': 1838494, 'time': 54.867106914520264, 'dport': 443, 'sport': 49683}",52.254.96.93,DESKTOP-QNLTN06.local,"{'ip': '52.184.216.246', 'domain': 'geo-prod.do.dsp.mp.microsoft.com'}",N/A,N/A,N/A,N/A,C:\Users\ADMINI~1\AppData\Local\Temp\nsg3590.tmp\LangDLL.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2A00375E-224C-49DE-B8D1-440DF7EF3DDC}\FolderTypeID,N/A
15,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2120679, 'time': 167.18914985656738, 'dport': 53, 'sport': 55164}","{'src': '192.168.56.40', 'dst': '52.179.224.121', 'offset': 1851008, 'time': 90.13858485221863, 'dport': 443, 'sport': 49692}",8.253.156.120,r4---sn-jou-0pve7.gvt1.com,"{'ip': '201.219.34.143', 'domain': 'r4---sn-jou-0pve7.gvt1.com'}",N/A,N/A,N/A,N/A,comctl32,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\Category,N/A
16,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2120889, 'time': 54.504252910614014, 'dport': 53, 'sport': 55536}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 1860236, 'time': 55.90002799034119, 'dport': 443, 'sport': 49685}",8.8.8.8,login.live.com,N/A,N/A,N/A,N/A,N/A,C:\Windows\system32\APPHELP.dll,N/A,N/A,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Favorites,N/A
17,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2121238, 'time': 54.83675479888916, 'dport': 53, 'sport': 58050}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 1869841, 'time': 75.46794581413269, 'dport': 443, 'sport': 49689}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:\Windows\system32\USERENV.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{190337d1-b8ca-4121-a639-6d472d16972a}\InfoTip,N/A
18,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2121515, 'time': 94.29642987251282, 'dport': 53, 'sport': 58773}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 1877127, 'time': 89.75208497047424, 'dport': 443, 'sport': 49690}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:\Users\ADMINI~1\AppData\Local\Temp\nsg3590.tmp\UserInfo.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{9e3995ab-1f9c-4f13-b827-48b24b6c7174}\InitFolderHandler,N/A
19,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2121857, 'time': 34.07565689086914, 'dport': 53, 'sport': 59059}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 1883732, 'time': 95.57750391960144, 'dport': 443, 'sport': 49695}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:\Windows\System32\MSCTF.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0139D44E-6AFE-49F2-8690-3DAFCAE6FFB8}\PreCreate,N/A
20,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2122284, 'time': 0.1139988899230957, 'dport': 53, 'sport': 60139}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 1901401, 'time': 100.70972490310669, 'dport': 443, 'sport': 49698}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,ext-ms-win-rtcore-ntuser-window-ext-l1-1-0.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7BE16610-1F7F-44AC-BFF0-83E15F2FFCA1}\LocalRedirectOnly,N/A
21,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2122580, 'time': 221.13511991500854, 'dport': 53, 'sport': 61720}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 1908085, 'time': 112.75941586494446, 'dport': 443, 'sport': 49701}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:\Windows\system32\OLEACC.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0F214138-B1D3-4a90-BBA9-27CBC0C5389A}\Roamable,N/A
22,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2122810, 'time': 58.096603870391846, 'dport': 53, 'sport': 61778}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 1972109, 'time': 128.00921177864075, 'dport': 443, 'sport': 49703}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:\Users\ADMINI~1\AppData\Local\Temp\nsg3590.tmp\System.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A77F5D77-2E2B-44C3-A6A2-ABA601054A51}\LocalizedName,N/A
23,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2123097, 'time': 38.36253499984741, 'dport': 53, 'sport': 61831}","{'src': '192.168.56.40', 'dst': '52.254.96.93', 'offset': 1978613, 'time': 55.74595379829407, 'dport': 443, 'sport': 49684}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,comctl32.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\Name,N/A
24,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2123331, 'time': 27.804667949676514, 'dport': 53, 'sport': 63537}","{'src': '192.168.56.40', 'dst': '52.254.96.93', 'offset': 1987248, 'time': 90.8838357925415, 'dport': 443, 'sport': 49693}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:\Windows\system32\CRYPTBASE.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{43668BF8-C14E-49B2-97C9-747784D784B7}\RelativePath,N/A
25,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2123715, 'time': 29.63862681388855, 'dport': 53, 'sport': 63794}","{'src': '192.168.56.40', 'dst': '52.254.96.93', 'offset': 2049934, 'time': 96.3040599822998, 'dport': 443, 'sport': 49696}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:\Windows\system32\VERSION.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{8AD10C31-2ADB-4296-A8F7-E4701232C972}\Security,N/A
26,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2124148, 'time': 11.719736814498901, 'dport': 53, 'sport': 64341}","{'src': '192.168.56.40', 'dst': '8.253.156.120', 'offset': 2117118, 'time': 34.74529981613159, 'dport': 80, 'sport': 49681}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,rpcrt4.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A990AE9F-A03B-4e80-94BC-9912D7504104}\Security,N/A
27,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2124463, 'time': 207.11016392707825, 'dport': 53, 'sport': 65356}","{'src': '192.168.56.40', 'dst': '8.253.156.120', 'offset': 2118508, 'time': 109.89557194709778, 'dport': 80, 'sport': 49700}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:\Windows\system32\UXTHEME.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{C1BAE2D0-10DF-4334-BEDD-7AA20B227A9D}\FolderTypeID,N/A
0,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '192.168.56.255', 'offset': 56667, 'time': 3.354285955429077, 'dport': 137, 'sport': 137}","{'src': '192.168.56.40', 'dst': '13.107.246.10', 'offset': 1210, 'time': 43.257200956344604, 'dport': 443, 'sport': 49703}",186.42.100.141,displaycatalog.mp.microsoft.com,"{'ip': '192.168.56.40', 'domain': 'DESKTOP-QNLTN06.local'}",572.0,lsass.exe,444.0,C:\Users\Administrador\AppData\Local\Temp\nsxF967.tmp,C:\Windows\system32\DWMAPI.dll,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\MenuOrder\Start Menu\Programs\GnuPT,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B94237E7-57AC-4347-9151-B08C6C32D1F7}\DefinitionFlags,N/A
1,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '192.168.56.255', 'offset': 62283, 'time': 7.4833738803863525, 'dport': 138, 'sport': 138}","{'src': '192.168.56.40', 'dst': '13.107.4.52', 'offset': 12153, 'time': 1.0978648662567139, 'dport': 80, 'sport': 49675}",13.107.246.10,sls.update.microsoft.com,"{'ip': '186.42.100.141', 'domain': 'r2---sn-jou-0pvz.gvt1.com'}",2520.0,gpg4win-3.1.13.exe,1664.0,C:\Users\Administrador\AppData\Local\Temp\nsxF967.tmp\nsDialogs.dll,C:\Windows\system32\RichEd20.dll,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E555AB60-153B-4D17-9F04-A5FE99FC15EC}\Name,N/A
2,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '224.0.0.251', 'offset': 64233, 'time': 1.233914852142334, 'dport': 5353, 'sport': 5353}","{'src': '192.168.56.40', 'dst': '172.217.1.110', 'offset': 13666, 'time': 139.89390087127686, 'dport': 80, 'sport': 49721}",13.107.4.52,client.wns.windows.com,"{'ip': '192.16.49.143', 'domain': 'ctldl.windowsupdate.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsxF967.tmp\modern-header.bmp,C:\Windows\system32\PROPSYS.dll,HKEY_CURRENT_USER\Software\Gpg4win,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\Stream,N/A
3,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '224.0.0.252', 'offset': 65161, 'time': 1.2346899509429932, 'dport': 5355, 'sport': 64066}","{'src': '192.168.56.40', 'dst': '172.217.2.142', 'offset': 15089, 'time': 95.7346818447113, 'dport': 443, 'sport': 49717}",172.217.1.110,r2---sn-jou-0pvz.gvt1.com,"{'ip': '13.68.93.109', 'domain': 'sls.update.microsoft.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsxF967.tmp\g4wihelp.dll,api-ms-win-core-com-l1-1-0.dll,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Gpg4win,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\InfoTip,N/A
4,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '224.0.0.252', 'offset': 65343, 'time': 3.2855310440063477, 'dport': 5355, 'sport': 64341}","{'src': '192.168.56.40', 'dst': '172.217.3.67', 'offset': 22375, 'time': 119.64413499832153, 'dport': 443, 'sport': 49720}",172.217.2.142,ctldl.windowsupdate.com,"{'ip': '40.90.23.154', 'domain': 'login.live.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsxF967.tmp\UserInfo.dll,C:\Windows\system32\SETUPAPI.dll,HKEY_LOCAL_MACHINE\Software\Gpg4win,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{54EED2E0-E7CA-4fdb-9148-0F4247291CFA}\PreCreate,N/A
5,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 84731, 'time': 1.2741608619689941, 'dport': 3702, 'sport': 50688}","{'src': '192.168.56.40', 'dst': '186.42.100.141', 'offset': 32116, 'time': 142.90050506591797, 'dport': 80, 'sport': 49722}",172.217.3.67,ocsp.digicert.com,"{'ip': '172.217.1.110', 'domain': 'clients2.google.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsxF967.tmp\System.dll,kernel32.dll,HKEY_LOCAL_MACHINE\Software\GNU\GnuPG,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{724EF170-A42D-4FEF-9F26-B60E846FBA4F}\FolderTypeID,N/A
6,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 93803, 'time': 2.225929021835327, 'dport': 3702, 'sport': 60140}","{'src': '192.168.56.40', 'dst': '186.47.206.153', 'offset': 39460, 'time': 114.10994005203247, 'dport': 80, 'sport': 49719}",186.47.206.153,go.microsoft.com,"{'ip': '52.191.219.104', 'domain': 'settings-win.data.microsoft.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nswF82C.tmp,C:\Windows\system32\ole32.dll,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\GPG4Win,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0762D272-C50A-4BB0-A382-697DCD729B80}\Description,N/A
7,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 99259, 'time': 8.610699892044067, 'dport': 3702, 'sport': 63538}","{'src': '192.168.56.40', 'dst': '186.47.206.169', 'offset': 40737, 'time': 11.460669994354248, 'dport': 80, 'sport': 49683}",186.47.206.169,clients2.google.com,"{'ip': '40.64.101.146', 'domain': 'displaycatalog.mp.microsoft.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsxF967.tmp\modern-wizard.bmp,C:\Windows\system32\SHFOLDER.dll,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\Windows Privacy Tools,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{905e63b6-c1bf-494e-b29c-65b732d3d21a}\Stream,N/A
8,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 118355, 'time': 3.079005002975464, 'dport': 1900, 'sport': 64069}","{'src': '192.168.56.40', 'dst': '186.47.206.169', 'offset': 42059, 'time': 11.63645601272583, 'dport': 80, 'sport': 49684}",192.16.58.8,DESKTOP-QNLTN06.local,"{'ip': '96.7.198.96', 'domain': 'go.microsoft.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsxF967.tmp\LangDLL.dll,ntdll.dll,HKEY_LOCAL_MACHINE\Software\GNU\GnuPP\Settings,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\ParsingName,N/A
9,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 535985, 'time': 141.96582984924316, 'dport': 53, 'sport': 50226}","{'src': '192.168.56.40', 'dst': '186.47.206.169', 'offset': 43381, 'time': 16.20242691040039, 'dport': 80, 'sport': 49689}",23.10.117.99,kv601.prod.do.dsp.mp.microsoft.com,"{'ip': '192.16.58.8', 'domain': 'ocsp.digicert.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nshF956.tmp,C:\Windows\system32\NTMARTA.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B88F4DAA-E7BD-49a9-B74D-02885A5DC765}\InfoTip,N/A
10,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 536232, 'time': 18.238014936447144, 'dport': 53, 'sport': 50453}","{'src': '192.168.56.40', 'dst': '186.47.206.169', 'offset': 44740, 'time': 27.112058877944946, 'dport': 80, 'sport': 49696}",23.197.144.206,geo-prod.do.dsp.mp.microsoft.com,"{'ip': '13.107.4.52', 'domain': 'www.msftconnecttest.com'}",N/A,N/A,N/A,N/A,C:\Users\ADMINI~1\AppData\Local\Temp\nsxF967.tmp\System.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\Name,N/A
11,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 536534, 'time': 113.60112285614014, 'dport': 53, 'sport': 50753}","{'src': '192.168.56.40', 'dst': '192.16.58.8', 'offset': 51200, 'time': 12.885472059249878, 'dport': 80, 'sport': 49686}",40.125.122.176,pti.store.microsoft.com,"{'ip': '142.250.64.174', 'domain': 'redirector.gvt1.com'}",N/A,N/A,N/A,N/A,C:\Windows\system32\CLBCATQ.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2112AB0A-C86A-4ffe-A368-0DE96E47012E}\PublishExpandedPath,N/A
12,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 536938, 'time': 53.169389963150024, 'dport': 53, 'sport': 52056}","{'src': '192.168.56.40', 'dst': '192.16.58.8', 'offset': 53099, 'time': 29.11506700515747, 'dport': 80, 'sport': 49697}",40.90.22.184,www.msftconnecttest.com,"{'ip': '13.107.246.10', 'domain': 'pti.store.microsoft.com'}",N/A,N/A,N/A,N/A,ext-ms-win-rtcore-ntuser-integration-l1-1-0.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{56784854-C6CB-462B-8169-88E350ACB882}\StreamResourceType,N/A
13,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 537225, 'time': 2.083493947982788, 'dport': 53, 'sport': 53955}","{'src': '192.168.56.40', 'dst': '192.16.58.8', 'offset': 54997, 'time': 44.30338501930237, 'dport': 80, 'sport': 49707}",52.137.110.235,redirector.gvt1.com,"{'ip': '23.14.186.68', 'domain': 'kv601.prod.do.dsp.mp.microsoft.com'}",N/A,N/A,N/A,N/A,C:\Users\ADMINI~1\AppData\Local\Temp\nsxF967.tmp\UserInfo.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B2C5E279-7ADD-439F-B28C-C41FE1BBF672}\Icon,N/A
14,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 537658, 'time': 83.68969893455505, 'dport': 53, 'sport': 54184}","{'src': '192.168.56.40', 'dst': '23.10.117.99', 'offset': 65759, 'time': 75.46398591995239, 'dport': 443, 'sport': 49715}",52.179.224.121,update.googleapis.com,"{'ip': '20.54.24.79', 'domain': 'geo-prod.do.dsp.mp.microsoft.com'}",N/A,N/A,N/A,N/A,comctl32,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2A00375E-224C-49DE-B8D1-440DF7EF3DDC}\FolderTypeID,N/A
15,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 537888, 'time': 93.10536789894104, 'dport': 53, 'sport': 55164}","{'src': '192.168.56.40', 'dst': '23.197.144.206', 'offset': 75563, 'time': 15.875182867050171, 'dport': 443, 'sport': 49688}",52.191.219.104,settings-win.data.microsoft.com,"{'ip': '216.58.192.35', 'domain': 'update.googleapis.com'}",N/A,N/A,N/A,N/A,C:\Windows\system32\APPHELP.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\Category,N/A
16,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 538442, 'time': 18.62865400314331, 'dport': 53, 'sport': 55536}","{'src': '192.168.56.40', 'dst': '40.125.122.176', 'offset': 124479, 'time': 57.640028953552246, 'dport': 443, 'sport': 49710}",52.254.96.93,login.live.com,N/A,N/A,N/A,N/A,N/A,C:\Windows\system32\USERENV.dll,N/A,N/A,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Favorites,N/A
17,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 538719, 'time': 40.79452395439148, 'dport': 53, 'sport': 58050}","{'src': '192.168.56.40', 'dst': '40.90.22.184', 'offset': 132916, 'time': 3.1471400260925293, 'dport': 443, 'sport': 49679}",8.8.8.8,N/A,N/A,N/A,N/A,N/A,N/A,C:\Windows\System32\MSCTF.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{190337d1-b8ca-4121-a639-6d472d16972a}\InfoTip,N/A
